Z3ProductSet_time,CanonicalHyperCubeSet_time,Z3ProductSet_outcome,CanonicalHyperCubeSet_outcome,description
0.00047969998558983207,7.780001033097506e-05,,,"<allow_list=[ConnectionAttributes(src_ports=None, negate_src_ports=False, dst_ports=None, negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
0.0014022000250406563,7.43999844416976e-05,,,"<allow_list=[ConnectionAttributes(src_ports=[(0, 1000), 1234, 4321], negate_src_ports=True, dst_ports=[(0, 1000), 1234, 4321], negate_dst_ports=True, methods=None, negate_methods=False, paths=None, negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
0.0009100999450311065,0.023721500008832663,,,"<allow_list=[ConnectionAttributes(src_ports=[443], negate_src_ports=False, dst_ports=[443], negate_dst_ports=False, methods=['GET'], negate_methods=False, paths=['/server/request'], negate_paths=False, hosts=['/us/*'], negate_hosts=False)]; deny_list=[]>"
0.0018464999739080667,0.10242070001550019,,,"<allow_list=[ConnectionAttributes(src_ports=[443, 444], negate_src_ports=False, dst_ports=[443, 444], negate_dst_ports=False, methods=['GET', 'PUT', 'POST', 'DELETE'], negate_methods=False, paths=['/server/request', '/server/update', '/server2/*'], negate_paths=False, hosts=['/us/*', '/canada/*'], negate_hosts=False)]; deny_list=[]>"
0.0017316000303253531,0.14684519998263568,,,"<allow_list=[ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000)], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555], negate_dst_ports=False, methods=['GET', 'PUT'], negate_methods=False, paths=['/server2/*', '*/update'], negate_paths=True, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=False)]; deny_list=[]>"
0.002701899968087673,0.19375579996267334,,,"<allow_list=[ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['GET', 'DELETE'], negate_methods=False, paths=['/server2/update', '*/update', '*/request', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/us/*', '/my/funny/cat'], negate_hosts=True)]; deny_list=[]>"
0.0013731999788433313,0.1567343000206165,,,"<allow_list=[ConnectionAttributes(src_ports=[(0, 13107), (26214, 39321), (52428, 65536)], negate_src_ports=False, dst_ports=[(0, 21845), (43690, 65536)], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '*/request', '/server3/fun', '/server1/not/fun'], negate_paths=False, hosts=None, negate_hosts=False)]; deny_list=[]>"
0.0029574999934993684,0.03628419997403398,,,"<allow_list=[ConnectionAttributes(src_ports=[11, 111, 1, 22, 2, 222, (1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42, 11, 1], negate_dst_ports=False, methods=None, negate_methods=False, paths=['/server2/*', '*/update', '/server3/fun'], negate_paths=False, hosts=['/canada/*', '/my/funny/cat'], negate_hosts=False)]; deny_list=[]>"
0.0031432999530807137,0.3191703000338748,,,"<allow_list=[ConnectionAttributes(src_ports=[(1024, 1048), (2024, 2048), (4000, 5005), 6002, 6007], negate_src_ports=False, dst_ports=[1, 2, 3, 123, (1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=False, methods=['GET', 'DELETE', 'PUT'], negate_methods=False, paths=['*/fun', '/server/*', '/server1/*'], negate_paths=True, hosts=['/canada/*', '/us/newyork/*', '/france/paris/*'], negate_hosts=False)]; deny_list=[]>"
0.0024500000290572643,0.12561849999474362,,,"<allow_list=[ConnectionAttributes(src_ports=[(1024, 2048), (4000, 6000), 6002, 6007], negate_src_ports=False, dst_ports=[(1024, 4000), (400, 600), 5555, 17, 42], negate_dst_ports=True, methods=['PUT', 'DELETE', 'CONNECT'], negate_methods=False, paths=['*/update', '*/request', '/server3/*'], negate_paths=False, hosts=['/my/funny/cat'], negate_hosts=False)]; deny_list=[]>"
