operation,samples,HyperCubeSetDD wins,HyperCubeSetDD wins (%),HyperCubeSetDD total time,Z3ProductSet total time,HyperCubeSetDD max time,Z3ProductSet max time,HyperCubeSetDD max advantage,Z3ProductSet max advantage
creation+emptiness,41,6,14.634146341463415,138.59158839999873,18.361225799890235,12.248851599999398,6.735079399950337,0.588946199950442,11.548295600003257
creation+equivalence,820,60,7.317073170731708,4759.261941100003,638.4730345988064,20.121049200002744,15.555689699947834,10.248543799947583,19.834049599994614
creation+contained_in,1681,148,8.804283164782868,10124.313936199982,1490.2139575004694,21.610908700000437,30.306240600009914,24.217466600010084,21.5671115999794
