n_dims,n_cubes,operation,CanonicalHyperCubeSet,Z3ProductSet
4,3,creation,0.001242700032889843,0.17427539988420904
4,3,add_cube,0.0003486000932753086,0.25620610010810196
4,3,add_hole,0.0003673001192510128,0.00198349985294044
4,3,contained_in,0.007919800002127886,0.1319034001789987
4,3,contained_in,0.03888749983161688,0.05341199995018542
4,3,contained_in,0.4251487001311034,0.017876299796625972
4,3,contained_in,0.007133500184863806,0.23008000012487173
4,6,creation,0.0024791001342236996,0.3323607000056654
4,6,add_cube,0.00036949990317225456,0.3402329001110047
4,6,add_hole,0.0003909999504685402,0.0008179000578820705
4,6,contained_in,0.007919600000604987,0.23098529991693795
4,6,contained_in,0.060987799894064665,0.014406000031158328
4,6,contained_in,1.1229441999457777,0.002881099935621023
4,6,contained_in,0.007344500161707401,0.2770505000371486
4,9,creation,0.0035831001587212086,1.745926900068298
4,9,add_cube,0.0003730999305844307,0.31327130016870797
4,9,add_hole,0.00038899993523955345,0.0038350000977516174
4,9,contained_in,0.00808220007456839,1.3340817999560386
4,9,contained_in,0.04490189999341965,0.011485100025311112
4,9,contained_in,1.4646451000589877,0.02199099981226027
4,9,contained_in,0.007664700038731098,0.250353500014171
4,12,creation,0.004571299999952316,2.8823307999409735
4,12,add_cube,0.00036249984987080097,2.0484461998566985
4,12,add_hole,0.0003816999960690737,1.13062660000287
4,12,contained_in,0.008182800142094493,3.0230107000097632
4,12,contained_in,0.10225520003587008,0.010855700122192502
4,12,contained_in,2.8064282999839634,0.4977291999384761
4,12,contained_in,0.007656800094991922,1.453452100045979
4,15,creation,0.005662300158292055,3.7618275999557227
4,15,add_cube,0.0003613999579101801,3.6532833001110703
4,15,add_hole,0.0003762999549508095,0.03257289994508028
4,15,contained_in,0.008055400103330612,2.8644442001823336
4,15,contained_in,0.04253730014897883,0.05486209993250668
4,15,contained_in,2.3166181999258697,0.7664598000701517
4,15,contained_in,0.0077466999646276236,2.766784899868071
4,18,creation,0.006350200157612562,7.9283733000047505
4,18,add_cube,0.00034239981323480606,4.496071900008246
4,18,add_hole,0.0003551000263541937,0.02991159982047975
4,18,contained_in,0.008096399949863553,7.1405123001895845
4,18,contained_in,0.042511299951002,0.008041700115427375
4,18,contained_in,8.024807099951431,0.004596200073137879
4,18,contained_in,0.008678500074893236,4.257304700091481
4,21,creation,0.007853700080886483,11.811689499998465
4,21,add_cube,0.00036239996552467346,10.981869000010192
4,21,add_hole,0.00039739999920129776,8.126953899860382
4,21,contained_in,0.008620599983260036,17.469337600050494
4,21,contained_in,0.06905859988182783,0.010936500038951635
4,21,contained_in,9.574464700184762,0.05015219980850816
4,21,contained_in,0.007719000102952123,10.885373700177297
4,24,creation,0.008777200011536479,17.82756290002726
4,24,add_cube,0.0003475998528301716,8.491001799935475
4,24,add_hole,0.00036830012686550617,0.013146999990567565
4,24,contained_in,0.00864070001989603,14.390949100023136
4,24,contained_in,0.04731619986705482,0.2046076999977231
4,24,contained_in,23.24896620004438,0.6230486000422388
4,24,contained_in,0.008054899983108044,7.187338300049305
8,3,creation,0.0014718000311404467,0.0008587001357227564
8,3,add_cube,0.00036550010554492474,0.0442051999270916
8,3,add_hole,0.00039519998244941235,0.00040319981053471565
8,3,contained_in,0.00839439989067614,0.0021234999876469374
8,3,contained_in,0.06357309990562499,0.00021070009097456932
8,3,contained_in,0.3628796001430601,9.389990009367466e-05
8,3,contained_in,0.007037700153887272,0.0002337999176234007
8,6,creation,0.0023201999720185995,0.05121319997124374
8,6,add_cube,0.00035179988481104374,0.007327899802476168
8,6,add_hole,0.0003657999914139509,0.00501949992030859
8,6,contained_in,0.006982899969443679,0.09368589986115694
8,6,contained_in,0.04531800001859665,0.05877010012045503
8,6,contained_in,0.853212800109759,0.0013643000274896622
8,6,contained_in,0.007168099982663989,0.0018170999828726053
8,9,creation,0.003514900105074048,0.5077227000147104
8,9,add_cube,0.00036099995486438274,0.029090099968016148
8,9,add_hole,0.00037889997474849224,0.011010099900886416
8,9,contained_in,0.007990499958395958,0.5295689001213759
8,9,contained_in,0.06980579998344183,0.05404819990508258
8,9,contained_in,1.8078081000130624,0.03214680007658899
8,9,contained_in,0.007392900064587593,0.05633029993623495
8,12,creation,0.004590200027450919,0.6158958999440074
8,12,add_cube,0.00037100003100931644,0.3292407998815179
8,12,add_hole,0.0003790999762713909,0.04052259982563555
8,12,contained_in,0.00805249996483326,0.646709700115025
8,12,contained_in,0.046290299855172634,0.011177100008353591
8,12,contained_in,1.3768641999922693,0.07746279984712601
8,12,contained_in,0.007645899895578623,0.39153310004621744
8,15,creation,0.005650599952787161,0.5382737000472844
8,15,add_cube,0.00035170000046491623,0.8419331000186503
8,15,add_hole,0.0003696000203490257,0.04082420002669096
8,15,contained_in,0.008133300114423037,0.4691816000267863
8,15,contained_in,0.04285650001838803,0.13257959997281432
8,15,contained_in,6.596470300108194,0.5747237999457866
8,15,contained_in,0.007888900116086006,1.3358762001153082
8,18,creation,0.007015099981799722,1.976210500113666
8,18,add_cube,0.00037720007821917534,0.8036458001006395
8,18,add_hole,0.000382099999114871,0.044855300104245543
8,18,contained_in,0.008235099958255887,2.2196498000994325
8,18,contained_in,0.06366520002484322,0.049120800103992224
8,18,contained_in,10.907492999918759,0.11707450007088482
8,18,contained_in,0.00785270007327199,2.057269799988717
8,21,creation,0.00819319998845458,2.7777344998903573
8,21,add_cube,0.00040859985165297985,1.051121799973771
8,21,add_hole,0.00041610002517700195,0.22090950002893806
8,21,contained_in,0.008521500043570995,3.908495199866593
8,21,contained_in,0.04613379994407296,0.053163599921390414
8,21,contained_in,25.198777499841526,0.021561899920925498
8,21,contained_in,0.008028399897739291,3.9503172000404447
8,24,creation,0.01014299993403256,5.682094000047073
8,24,add_cube,0.00043400004506111145,2.063235600013286
8,24,add_hole,0.0004392999690026045,0.8190369000658393
8,24,contained_in,0.008837300119921565,9.428789999801666
8,24,contained_in,0.04489849996753037,0.0531999000813812
8,24,contained_in,34.149254200048745,5.725376900052652
8,24,contained_in,0.008292200043797493,9.609851599903777
12,3,creation,0.004442799836397171,0.0009876999538391829
12,3,add_cube,0.0004382999613881111,0.0011124999728053808
12,3,add_hole,0.00049769994802773,0.0004384999629110098
12,3,contained_in,0.008153399918228388,0.0022203000262379646
12,3,contained_in,0.039443999994546175,0.00025219982489943504
12,3,contained_in,0.4226065000984818,0.0001129999291151762
12,3,contained_in,0.007470000069588423,0.000255499966442585
12,6,creation,0.0023352999705821276,0.018183100037276745
12,6,add_cube,0.0003690000157803297,0.01437429990619421
12,6,add_hole,0.0003662998788058758,0.004816900007426739
12,6,contained_in,0.008294800063595176,0.013996700057759881
12,6,contained_in,0.07932310015894473,0.00026400014758110046
12,6,contained_in,1.1455431000795215,0.00022380007430911064
12,6,contained_in,0.04186389991082251,0.0019734001252800226
12,9,creation,0.0037011001259088516,0.1469706001225859
12,9,add_cube,0.00037560006603598595,0.050786100095137954
12,9,add_hole,0.00039460021071136,0.018236699979752302
12,9,contained_in,0.009219700004905462,0.09878110000863671
12,9,contained_in,0.0778753999620676,0.00032110000029206276
12,9,contained_in,2.6450223999563605,0.0017362001817673445
12,9,contained_in,0.007942100055515766,0.011134199798107147
12,12,creation,0.004872299963608384,0.6364404000341892
12,12,add_cube,0.0003828001208603382,0.38008140004239976
12,12,add_hole,0.00039980001747608185,0.10108719998970628
12,12,contained_in,0.008872399805113673,0.6355276999529451
12,12,contained_in,0.045125499833375216,0.14278459991328418
12,12,contained_in,3.8288473000284284,0.16750059998594224
12,12,contained_in,0.007810499984771013,0.5558742999564856
12,15,creation,0.006220800103619695,1.0875159001443535
12,15,add_cube,0.0004078000783920288,0.5670755000319332
12,15,add_hole,0.00042399996891617775,0.288816099986434
12,15,contained_in,0.009390300139784813,1.0047806000802666
12,15,contained_in,0.04430730012245476,0.05383020010776818
12,15,contained_in,9.423736399970949,0.03953230008482933
12,15,contained_in,0.007980399997904897,1.2158013000153005
12,18,creation,0.007585000013932586,2.628458700142801
12,18,add_cube,0.00042750011198222637,1.4850851998198777
12,18,add_hole,0.00043400004506111145,1.3812980998773128
12,18,contained_in,0.008639700012281537,2.356497400207445
12,18,contained_in,0.062041400000452995,0.05301879998296499
12,18,contained_in,11.274808199843392,0.08536809985525906
12,18,contained_in,0.008104499895125628,3.409862200031057
12,21,creation,0.010278299916535616,8.822772399988025
12,21,add_cube,0.00044269999489188194,4.90708400006406
12,21,add_hole,0.0004518998321145773,5.041470900177956
12,21,contained_in,0.00888039986602962,10.7111106000375
12,21,contained_in,0.07209350005723536,0.011704300064593554
12,21,contained_in,20.35781059996225,0.017387100029736757
12,21,contained_in,0.009082000004127622,9.774752600118518
12,24,creation,0.01619659992866218,26.29482110007666
12,24,add_cube,0.00044800015166401863,3.8978488000575453
12,24,add_hole,0.0005453999619930983,1.294848000165075
12,24,contained_in,0.008770300075411797,26.382195099955425
12,24,contained_in,0.1283636000007391,10.739651700016111
12,24,contained_in,30.577686599921435,17.703413299983367
12,24,contained_in,0.008592199999839067,30.488589300075546
